0.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.50000,0.50000,0.50000,0.50000,0.51092,0.50000,0.50000,0.50000,0.50000,0.50000,0.09430,0.03866,0.00684,0.00716,0.26320,0.22873,0.16497,nan,nan,nan,0.16253,0.05812,0.00684,0.00716,0.30313,0.26760,0.16497,0.00000,0.00000,0.00000,20.00000,4.00000,0.13953,0.04651,0.02326,0.02326,0.30233,0.25581,0.20930,0.00000,0.00000,0.00000
2.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.50000,0.54130,0.78521,0.77495,0.51092,0.50000,0.50000,0.50000,0.50000,0.51132,nan,0.09305,0.04429,0.14595,nan,nan,0.20990,0.05253,0.16894,0.27853,0.00000,0.09305,0.05915,0.20103,0.00000,0.00000,0.21560,0.06107,0.18323,0.34785,39.00000,11.00000,0.00000,0.12000,0.08000,0.20000,0.00000,0.00000,0.00000,0.12000,0.16000,0.32000
3.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.50000,0.54130,0.98104,0.77495,0.51092,0.50000,0.50000,0.59892,0.50000,0.51132,nan,0.10900,0.08028,0.18639,nan,nan,nan,0.16698,nan,nan,0.00000,0.15330,0.16661,0.18639,0.00000,0.00000,0.00000,0.22309,0.00000,0.00000,53.00000,20.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000
4.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.51518,0.63594,0.98104,0.77495,0.51092,0.50000,0.51763,0.59892,0.51405,0.51132,0.03689,0.05544,0.18979,nan,nan,2.95835,2.90180,nan,0.37288,nan,0.06986,0.11554,0.22165,0.00000,0.00000,2.95835,3.00673,0.00000,0.43310,0.00000,80.00000,38.00000,0.20000,0.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35000,0.00000
5.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.56310,0.67017,0.98104,0.82487,0.50000,0.50000,0.51763,0.54657,0.51405,0.51132,0.07949,0.08765,nan,0.03425,3.93594,3.46055,nan,2.55077,nan,nan,0.16773,0.13554,0.00000,0.09511,4.00573,3.49959,0.00000,2.55077,0.00000,0.00000,123.00000,69.00000,0.42424,0.21212,0.00000,0.36364,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.56310,0.70024,1.00000,0.85652,0.50000,0.50000,0.51763,0.59892,0.51405,0.51132,nan,0.20989,0.17715,0.20666,nan,nan,nan,2.81240,nan,nan,0.00000,0.31935,0.28202,0.29606,0.00000,0.00000,0.00000,2.89457,0.00000,0.00000,152.00000,96.00000,0.00000,0.20000,0.20000,0.07500,0.00000,0.00000,0.00000,0.00000,0.00000,0.52500
7.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.58273,0.70024,1.00000,0.85652,0.50000,0.50000,0.51763,0.59892,0.51405,0.51882,0.00518,nan,nan,nan,nan,nan,nan,nan,nan,1.17551,0.00518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.25304,156.00000,96.00000,0.09091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90909
8.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.64576,0.70024,1.00000,0.85652,0.50000,0.50000,0.51763,0.59892,0.51405,0.51882,0.03461,nan,nan,nan,nan,nan,nan,nan,nan,1.46983,0.07237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.64759,185.00000,104.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9.00000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.68113,0.70024,1.00000,0.87655,0.50000,0.50000,0.51763,0.59892,0.52905,0.51882,0.15806,nan,0.15499,0.00460,nan,nan,nan,nan,0.40211,nan,0.31091,0.00000,0.25393,0.00460,0.00000,0.00000,0.00000,0.00000,0.46529,0.00000,207.00000,118.00000,0.40741,0.00000,0.40741,0.03704,0.00000,0.00000,0.00000,0.00000,0.14815,0.00000
